"id","sid","default_state","default_city","default_type","zip_code"
6096,10,"DC","WASHINGTON","STANDARD","20011"
6097,10,"DC","WASHINGTON","STANDARD","20012"
6098,10,"DC","WASHINGTON","PO BOX","20013"
6099,10,"DC","WASHINGTON","STANDARD","20015"
6100,10,"DC","WASHINGTON","STANDARD","20016"
6101,10,"DC","WASHINGTON","STANDARD","20017"
6102,10,"DC","WASHINGTON","STANDARD","20018"
6103,10,"DC","WASHINGTON","STANDARD","20019"
6104,10,"DC","WASHINGTON","STANDARD","20020"
6105,10,"DC","WASHINGTON","PO BOX","20022"
6106,10,"DC","WASHINGTON","STANDARD","20024"
6107,10,"DC","WASHINGTON","PO BOX","20026"
6108,10,"DC","WASHINGTON","PO BOX","20027"
6109,10,"DC","WASHINGTON","PO BOX","20029"
6110,10,"DC","WASHINGTON","PO BOX","20030"
6111,10,"DC","WASHINGTON","STANDARD","20032"
6112,10,"DC","WASHINGTON","PO BOX","20033"
6113,10,"DC","WASHINGTON","PO BOX","20035"
6114,10,"DC","WASHINGTON","STANDARD","20036"
6115,10,"DC","WASHINGTON","STANDARD","20037"
6116,10,"DC","WASHINGTON","PO BOX","20038"
6117,10,"DC","WASHINGTON","PO BOX","20039"
6118,10,"DC","WASHINGTON","PO BOX","20040"
6119,10,"DC","WASHINGTON","PO BOX","20041"
6120,10,"DC","WASHINGTON","UNIQUE","20042"
6121,10,"DC","WASHINGTON","PO BOX","20043"
6122,10,"DC","WASHINGTON","PO BOX","20044"
6123,10,"DC","WASHINGTON","STANDARD","20045"
6124,10,"DC","WASHINGTON","UNIQUE","20047"
6125,10,"DC","WASHINGTON","UNIQUE","20049"
6126,10,"DC","WASHINGTON","PO BOX","20050"
6127,10,"DC","WASHINGTON","UNIQUE","20052"
6128,10,"DC","WASHINGTON","UNIQUE","20053"
6129,10,"DC","WASHINGTON","UNIQUE","20055"
6130,10,"DC","WASHINGTON","PO BOX","20056"
6131,10,"DC","WASHINGTON","UNIQUE","20057"
6132,10,"DC","WASHINGTON","UNIQUE","20058"
6133,10,"DC","WASHINGTON","UNIQUE","20059"
6134,10,"DC","WASHINGTON","UNIQUE","20060"
6135,10,"DC","WASHINGTON","UNIQUE","20061"
6136,10,"DC","WASHINGTON","UNIQUE","20062"
6137,10,"DC","WASHINGTON","UNIQUE","20063"
6138,10,"DC","WASHINGTON","UNIQUE","20064"
6139,10,"DC","WASHINGTON","UNIQUE","20065"
6140,10,"DC","WASHINGTON","UNIQUE","20066"
6141,10,"DC","WASHINGTON","UNIQUE","20067"
6142,10,"DC","WASHINGTON","UNIQUE","20068"
6143,10,"DC","WASHINGTON","UNIQUE","20069"
6144,10,"DC","WASHINGTON","UNIQUE","20070"
6145,10,"DC","WASHINGTON","UNIQUE","20071"
6146,10,"DC","WASHINGTON","UNIQUE","20073"
6147,10,"DC","WASHINGTON","UNIQUE","20074"
6148,10,"DC","WASHINGTON","UNIQUE","20075"
6149,10,"DC","WASHINGTON","UNIQUE","20076"
6150,10,"DC","WASHINGTON","UNIQUE","20077"
6151,10,"DC","WASHINGTON","UNIQUE","20078"
6152,10,"DC","WASHINGTON","UNIQUE","20080"
6153,10,"DC","WASHINGTON","UNIQUE","20081"
6154,10,"DC","WASHINGTON","UNIQUE","20082"
6155,10,"DC","WASHINGTON","PO BOX","20090"
6156,10,"DC","WASHINGTON","PO BOX","20091"
6157,10,"DC","WASHINGTON","UNIQUE","20201"
6158,10,"DC","WASHINGTON","UNIQUE","20202"
6159,10,"DC","WASHINGTON","UNIQUE","20203"
6160,10,"DC","WASHINGTON","UNIQUE","20204"
6161,10,"DC","WASHINGTON","UNIQUE","20206"
6162,10,"DC","WASHINGTON","UNIQUE","20207"
6163,10,"DC","WASHINGTON","UNIQUE","20208"
6164,10,"DC","WASHINGTON","UNIQUE","20210"
6165,10,"DC","WASHINGTON","UNIQUE","20211"
6166,10,"DC","WASHINGTON","UNIQUE","20212"
6167,10,"DC","WASHINGTON","UNIQUE","20213"
6168,10,"DC","WASHINGTON","UNIQUE","20214"
6169,10,"DC","WASHINGTON","UNIQUE","20215"
6170,10,"DC","WASHINGTON","UNIQUE","20216"
6171,10,"DC","WASHINGTON","UNIQUE","20217"
6172,10,"DC","WASHINGTON","UNIQUE","20218"
6173,10,"DC","WASHINGTON","UNIQUE","20219"
6174,10,"DC","WASHINGTON","UNIQUE","20220"
6175,10,"DC","WASHINGTON","UNIQUE","20221"
6176,10,"DC","WASHINGTON","UNIQUE","20222"
6177,10,"DC","WASHINGTON","UNIQUE","20223"
6178,10,"DC","WASHINGTON","UNIQUE","20224"
6179,10,"DC","WASHINGTON","UNIQUE","20226"
6180,10,"DC","WASHINGTON","UNIQUE","20227"
6181,10,"DC","WASHINGTON","UNIQUE","20228"
6182,10,"DC","WASHINGTON","UNIQUE","20229"
6183,10,"DC","WASHINGTON","UNIQUE","20230"
6184,10,"DC","WASHINGTON","UNIQUE","20232"
6185,10,"DC","WASHINGTON","UNIQUE","20233"
6186,10,"DC","WASHINGTON","UNIQUE","20235"
6187,10,"DC","WASHINGTON","UNIQUE","20237"
6188,10,"DC","WASHINGTON","UNIQUE","20238"
6189,10,"DC","WASHINGTON","UNIQUE","20239"
6190,10,"DC","WASHINGTON","UNIQUE","20240"
6191,10,"DC","WASHINGTON","UNIQUE","20241"
6192,10,"DC","WASHINGTON","UNIQUE","20242"
6193,10,"DC","WASHINGTON","UNIQUE","20244"
6194,10,"DC","WASHINGTON","UNIQUE","20245"
6195,10,"DC","WASHINGTON","UNIQUE","20250"
6196,10,"DC","WASHINGTON","UNIQUE","20251"
6197,10,"DC","WASHINGTON","UNIQUE","20252"
6198,10,"DC","WASHINGTON","UNIQUE","20254"
6199,10,"DC","WASHINGTON","STANDARD","20260"
6200,10,"DC","WASHINGTON","UNIQUE","20261"
6201,10,"DC","WASHINGTON","UNIQUE","20262"
6202,10,"DC","WASHINGTON","UNIQUE","20265"
6203,10,"DC","WASHINGTON","UNIQUE","20266"
6204,10,"DC","WASHINGTON","UNIQUE","20268"
6205,10,"DC","WASHINGTON","UNIQUE","20270"
6206,10,"DC","WASHINGTON","UNIQUE","20277"
6207,10,"DC","WASHINGTON","UNIQUE","20289"
6208,10,"DC","WASHINGTON","UNIQUE","20299"
6209,10,"DC","WASHINGTON","UNIQUE","20301"
6210,10,"DC","WASHINGTON","UNIQUE","20303"
6211,10,"DC","WASHINGTON","UNIQUE","20306"
6212,10,"DC","WASHINGTON","UNIQUE","20310"
6213,10,"DC","WASHINGTON","UNIQUE","20314"
6214,10,"DC","WASHINGTON","UNIQUE","20317"
6215,10,"DC","WASHINGTON","UNIQUE","20318"
6216,10,"DC","WASHINGTON","UNIQUE","20319"
6217,10,"DC","WASHINGTON","UNIQUE","20330"
6218,10,"DC","WASHINGTON","UNIQUE","20340"
6219,10,"DC","WASHINGTON","UNIQUE","20350"
6220,10,"DC","WASHINGTON","UNIQUE","20355"
6221,10,"DC","WASHINGTON","UNIQUE","20370"
6222,10,"DC","WASHINGTON","UNIQUE","20372"
6223,10,"DC","WASHINGTON","UNIQUE","20375"
6224,10,"DC","WASHINGTON","UNIQUE","20380"
6225,10,"DC","WASHINGTON","UNIQUE","20389"
6226,10,"DC","WASHINGTON","UNIQUE","20390"
6227,10,"DC","WASHINGTON","UNIQUE","20392"
6228,10,"DC","WASHINGTON","UNIQUE","20393"
6229,10,"DC","WASHINGTON","UNIQUE","20394"
6230,10,"DC","WASHINGTON","UNIQUE","20395"
6231,10,"DC","WASHINGTON","UNIQUE","20401"
6232,10,"DC","WASHINGTON","UNIQUE","20402"
6233,10,"DC","WASHINGTON","UNIQUE","20403"
6234,10,"DC","WASHINGTON","UNIQUE","20404"
6235,10,"DC","WASHINGTON","UNIQUE","20405"
6236,10,"DC","WASHINGTON","UNIQUE","20406"
6237,10,"DC","WASHINGTON","UNIQUE","20407"
6238,10,"DC","WASHINGTON","UNIQUE","20408"
6239,10,"DC","WASHINGTON","UNIQUE","20410"
6240,10,"DC","WASHINGTON","UNIQUE","20411"
6241,10,"DC","WASHINGTON","UNIQUE","20412"
6242,10,"DC","WASHINGTON","UNIQUE","20413"
6243,10,"DC","WASHINGTON","UNIQUE","20414"
6244,10,"DC","WASHINGTON","UNIQUE","20415"
6245,10,"DC","WASHINGTON","UNIQUE","20416"
6246,10,"DC","WASHINGTON","UNIQUE","20417"
6247,10,"DC","WASHINGTON","UNIQUE","20418"
6248,10,"DC","WASHINGTON","UNIQUE","20419"
6249,10,"DC","WASHINGTON","UNIQUE","20420"
6250,10,"DC","WASHINGTON","UNIQUE","20421"
6251,10,"DC","WASHINGTON","UNIQUE","20422"
6252,10,"DC","WASHINGTON","UNIQUE","20423"
6253,10,"DC","WASHINGTON","UNIQUE","20424"
6254,10,"DC","WASHINGTON","UNIQUE","20425"
6255,10,"DC","WASHINGTON","UNIQUE","20426"
6256,10,"DC","WASHINGTON","UNIQUE","20427"
6257,10,"DC","WASHINGTON","UNIQUE","20428"
6258,10,"DC","WASHINGTON","UNIQUE","20429"
6259,10,"DC","WASHINGTON","UNIQUE","20431"
6260,10,"DC","WASHINGTON","UNIQUE","20433"
6261,10,"DC","WASHINGTON","UNIQUE","20434"
6262,10,"DC","WASHINGTON","UNIQUE","20435"
6263,10,"DC","WASHINGTON","UNIQUE","20436"
6264,10,"DC","WASHINGTON","UNIQUE","20437"
6265,10,"DC","WASHINGTON","UNIQUE","20439"
6266,10,"DC","WASHINGTON","UNIQUE","20440"
6267,10,"DC","WASHINGTON","UNIQUE","20441"
6268,10,"DC","WASHINGTON","UNIQUE","20442"
6269,10,"DC","WASHINGTON","UNIQUE","20444"
6270,10,"DC","WASHINGTON","UNIQUE","20447"
6271,10,"DC","WASHINGTON","UNIQUE","20451"
6272,10,"DC","WASHINGTON","UNIQUE","20453"
6273,10,"DC","WASHINGTON","UNIQUE","20456"
6274,10,"DC","WASHINGTON","UNIQUE","20460"
6275,10,"DC","WASHINGTON","UNIQUE","20463"
6276,10,"DC","WASHINGTON","UNIQUE","20468"
6277,10,"DC","WASHINGTON","UNIQUE","20469"
6278,10,"DC","WASHINGTON","UNIQUE","20470"
6279,10,"DC","WASHINGTON","UNIQUE","20472"
6280,10,"DC","WASHINGTON","STANDARD","20500"
6281,10,"DC","WASHINGTON","UNIQUE","20501"
6282,10,"DC","WASHINGTON","UNIQUE","20502"
6283,10,"DC","WASHINGTON","UNIQUE","20503"
6284,10,"DC","WASHINGTON","UNIQUE","20504"
6285,10,"DC","WASHINGTON","UNIQUE","20505"
6286,10,"DC","WASHINGTON","UNIQUE","20506"
6287,10,"DC","WASHINGTON","UNIQUE","20507"
6288,10,"DC","WASHINGTON","UNIQUE","20508"
6289,10,"DC","WASHINGTON","UNIQUE","20509"
6290,10,"DC","WASHINGTON","UNIQUE","20510"
6291,10,"DC","WASHINGTON","UNIQUE","20511"
6292,10,"DC","WASHINGTON","UNIQUE","20515"
6293,10,"DC","WASHINGTON","UNIQUE","20520"
6294,10,"DC","WASHINGTON","UNIQUE","20521"
6295,10,"DC","WASHINGTON","UNIQUE","20522"
6296,10,"DC","WASHINGTON","UNIQUE","20523"
6297,10,"DC","WASHINGTON","UNIQUE","20524"
6298,10,"DC","WASHINGTON","UNIQUE","20525"
6299,10,"DC","WASHINGTON","UNIQUE","20526"
6300,10,"DC","WASHINGTON","UNIQUE","20527"
6301,10,"DC","WASHINGTON","UNIQUE","20528"
