"id","zip_code","sid","default_state","default_city","default_type"
16228,"37901",50,"TN","KNOXVILLE","PO BOX"
16229,"37902",50,"TN","KNOXVILLE","STANDARD"
16230,"37909",50,"TN","KNOXVILLE","STANDARD"
16231,"37912",50,"TN","KNOXVILLE","STANDARD"
16232,"37914",50,"TN","KNOXVILLE","STANDARD"
16233,"37915",50,"TN","KNOXVILLE","STANDARD"
16234,"37916",50,"TN","KNOXVILLE","STANDARD"
16235,"37917",50,"TN","KNOXVILLE","STANDARD"
16236,"37918",50,"TN","KNOXVILLE","STANDARD"
16237,"37919",50,"TN","KNOXVILLE","STANDARD"
16238,"37920",50,"TN","KNOXVILLE","STANDARD"
16239,"37921",50,"TN","KNOXVILLE","STANDARD"
16240,"37922",50,"TN","KNOXVILLE","STANDARD"
16241,"37923",50,"TN","KNOXVILLE","STANDARD"
16242,"37924",50,"TN","KNOXVILLE","STANDARD"
16243,"37927",50,"TN","KNOXVILLE","PO BOX"
16244,"37928",50,"TN","KNOXVILLE","PO BOX"
16245,"37929",50,"TN","KNOXVILLE","STANDARD"
16246,"37930",50,"TN","KNOXVILLE","PO BOX"
16247,"37931",50,"TN","KNOXVILLE","STANDARD"
16248,"37932",50,"TN","KNOXVILLE","STANDARD"
16249,"37933",50,"TN","KNOXVILLE","PO BOX"
16250,"37934",50,"TN","FARRAGUT","STANDARD"
16251,"37938",50,"TN","KNOXVILLE","STANDARD"
16252,"37939",50,"TN","KNOXVILLE","PO BOX"
16253,"37940",50,"TN","KNOXVILLE","PO BOX"
16254,"37950",50,"TN","KNOXVILLE","PO BOX"
16255,"37995",50,"TN","KNOXVILLE","UNIQUE"
16256,"37996",50,"TN","KNOXVILLE","UNIQUE"
16257,"37997",50,"TN","KNOXVILLE","UNIQUE"
16258,"37998",50,"TN","KNOXVILLE","UNIQUE"
16259,"38001",50,"TN","ALAMO","STANDARD"
16260,"38002",50,"TN","ARLINGTON","STANDARD"
16261,"38004",50,"TN","ATOKA","STANDARD"
16262,"38006",50,"TN","BELLS","STANDARD"
16263,"38007",50,"TN","BOGOTA","PO BOX"
16264,"38008",50,"TN","BOLIVAR","STANDARD"
16265,"38010",50,"TN","BRADEN","PO BOX"
16266,"38011",50,"TN","BRIGHTON","STANDARD"
16267,"38012",50,"TN","BROWNSVILLE","STANDARD"
16268,"38014",50,"TN","BRUNSWICK","PO BOX"
16269,"38015",50,"TN","BURLISON","STANDARD"
16270,"38016",50,"TN","CORDOVA","STANDARD"
16271,"38017",50,"TN","COLLIERVILLE","STANDARD"
16272,"38018",50,"TN","CORDOVA","STANDARD"
16273,"38019",50,"TN","COVINGTON","STANDARD"
16274,"38021",50,"TN","CROCKETT MILLS","PO BOX"
16275,"38023",50,"TN","DRUMMONDS","STANDARD"
16276,"38024",50,"TN","DYERSBURG","STANDARD"
16277,"38025",50,"TN","DYERSBURG","PO BOX"
16278,"38027",50,"TN","COLLIERVILLE","PO BOX"
16279,"38028",50,"TN","EADS","STANDARD"
16280,"38029",50,"TN","ELLENDALE","PO BOX"
16281,"38030",50,"TN","FINLEY","STANDARD"
16282,"38034",50,"TN","FRIENDSHIP","STANDARD"
16283,"38036",50,"TN","GALLAWAY","PO BOX"
16284,"38037",50,"TN","GATES","STANDARD"
16285,"38039",50,"TN","GRAND JUNCTION","STANDARD"
16286,"38040",50,"TN","HALLS","STANDARD"
16287,"38041",50,"TN","HENNING","STANDARD"
16288,"38042",50,"TN","HICKORY VALLEY","STANDARD"
16289,"38044",50,"TN","HORNSBY","STANDARD"
16290,"38045",50,"TN","LACONIA","PO BOX"
16291,"38046",50,"TN","LA GRANGE","PO BOX"
16292,"38047",50,"TN","LENOX","STANDARD"
16293,"38048",50,"TN","MACON","PO BOX"
16294,"38049",50,"TN","MASON","STANDARD"
16295,"38050",50,"TN","MAURY CITY","PO BOX"
16296,"38052",50,"TN","MIDDLETON","STANDARD"
16297,"38053",50,"TN","MILLINGTON","STANDARD"
16298,"38054",50,"TN","MILLINGTON","PO BOX"
16299,"38055",50,"TN","MILLINGTON","UNIQUE"
16300,"38057",50,"TN","MOSCOW","STANDARD"
16301,"38058",50,"TN","MUNFORD","STANDARD"
16302,"38059",50,"TN","NEWBERN","STANDARD"
16303,"38060",50,"TN","OAKLAND","STANDARD"
16304,"38061",50,"TN","POCAHONTAS","STANDARD"
16305,"38063",50,"TN","RIPLEY","STANDARD"
16306,"38066",50,"TN","ROSSVILLE","STANDARD"
16307,"38067",50,"TN","SAULSBURY","STANDARD"
16308,"38068",50,"TN","SOMERVILLE","STANDARD"
16309,"38069",50,"TN","STANTON","STANDARD"
16310,"38070",50,"TN","TIGRETT","PO BOX"
16311,"38071",50,"TN","TIPTON","PO BOX"
16312,"38075",50,"TN","WHITEVILLE","STANDARD"
16313,"38076",50,"TN","WILLISTON","STANDARD"
16314,"38077",50,"TN","WYNNBURG","PO BOX"
16315,"38079",50,"TN","TIPTONVILLE","STANDARD"
16316,"38080",50,"TN","RIDGELY","STANDARD"
16317,"38083",50,"TN","MILLINGTON","PO BOX"
16318,"38088",50,"TN","CORDOVA","PO BOX"
16319,"38101",50,"TN","MEMPHIS","PO BOX"
16320,"38103",50,"TN","MEMPHIS","STANDARD"
16321,"38104",50,"TN","MEMPHIS","STANDARD"
16322,"38105",50,"TN","MEMPHIS","STANDARD"
16323,"38106",50,"TN","MEMPHIS","STANDARD"
16324,"38107",50,"TN","MEMPHIS","STANDARD"
16325,"38108",50,"TN","MEMPHIS","STANDARD"
16326,"38109",50,"TN","MEMPHIS","STANDARD"
16327,"38111",50,"TN","MEMPHIS","STANDARD"
16328,"38112",50,"TN","MEMPHIS","STANDARD"
16329,"38113",50,"TN","MEMPHIS","PO BOX"
16330,"38114",50,"TN","MEMPHIS","STANDARD"
16331,"38115",50,"TN","MEMPHIS","STANDARD"
16332,"38116",50,"TN","MEMPHIS","STANDARD"
16333,"38117",50,"TN","MEMPHIS","STANDARD"
16334,"38118",50,"TN","MEMPHIS","STANDARD"
16335,"38119",50,"TN","MEMPHIS","STANDARD"
16336,"38120",50,"TN","MEMPHIS","STANDARD"
16337,"38122",50,"TN","MEMPHIS","STANDARD"
16338,"38124",50,"TN","MEMPHIS","PO BOX"
16339,"38125",50,"TN","MEMPHIS","STANDARD"
16340,"38126",50,"TN","MEMPHIS","STANDARD"
16341,"38127",50,"TN","MEMPHIS","STANDARD"
16342,"38128",50,"TN","MEMPHIS","STANDARD"
16343,"38130",50,"TN","MEMPHIS","PO BOX"
16344,"38131",50,"TN","MEMPHIS","STANDARD"
16345,"38132",50,"TN","MEMPHIS","STANDARD"
16346,"38133",50,"TN","MEMPHIS","STANDARD"
16347,"38134",50,"TN","MEMPHIS","STANDARD"
16348,"38135",50,"TN","MEMPHIS","STANDARD"
16349,"38136",50,"TN","MEMPHIS","UNIQUE"
16350,"38137",50,"TN","MEMPHIS","STANDARD"
16351,"38138",50,"TN","GERMANTOWN","STANDARD"
16352,"38139",50,"TN","GERMANTOWN","STANDARD"
16353,"38141",50,"TN","MEMPHIS","STANDARD"
16354,"38145",50,"TN","MEMPHIS","UNIQUE"
16355,"38148",50,"TN","MEMPHIS","UNIQUE"
16356,"38150",50,"TN","MEMPHIS","UNIQUE"
16357,"38151",50,"TN","MEMPHIS","UNIQUE"
16358,"38152",50,"TN","MEMPHIS","UNIQUE"
16359,"38157",50,"TN","MEMPHIS","STANDARD"
16360,"38159",50,"TN","MEMPHIS","UNIQUE"
16361,"38161",50,"TN","MEMPHIS","UNIQUE"
16362,"38163",50,"TN","MEMPHIS","UNIQUE"
16363,"38166",50,"TN","MEMPHIS","UNIQUE"
16364,"38167",50,"TN","MEMPHIS","PO BOX"
16365,"38168",50,"TN","MEMPHIS","PO BOX"
16366,"38173",50,"TN","MEMPHIS","PO BOX"
16367,"38174",50,"TN","MEMPHIS","PO BOX"
16368,"38175",50,"TN","MEMPHIS","PO BOX"
16369,"38177",50,"TN","MEMPHIS","PO BOX"
16370,"38181",50,"TN","MEMPHIS","PO BOX"
16371,"38182",50,"TN","MEMPHIS","PO BOX"
16372,"38183",50,"TN","GERMANTOWN","PO BOX"
16373,"38184",50,"TN","MEMPHIS","PO BOX"
16374,"38186",50,"TN","MEMPHIS","PO BOX"
16375,"38187",50,"TN","MEMPHIS","PO BOX"
16376,"38188",50,"TN","MEMPHIS","UNIQUE"
16377,"38190",50,"TN","MEMPHIS","PO BOX"
16378,"38193",50,"TN","MEMPHIS","UNIQUE"
16379,"38194",50,"TN","MEMPHIS","UNIQUE"
16380,"38197",50,"TN","MEMPHIS","UNIQUE"
16381,"38201",50,"TN","MC KENZIE","STANDARD"
16382,"38220",50,"TN","ATWOOD","STANDARD"
16383,"38221",50,"TN","BIG SANDY","STANDARD"
16384,"38222",50,"TN","BUCHANAN","STANDARD"
16385,"38223",50,"TN","COMO","PO BOX"
16386,"38224",50,"TN","COTTAGE GROVE","STANDARD"
16387,"38225",50,"TN","DRESDEN","STANDARD"
16388,"38226",50,"TN","DUKEDOM","STANDARD"
16389,"38229",50,"TN","GLEASON","STANDARD"
16390,"38230",50,"TN","GREENFIELD","STANDARD"
16391,"38231",50,"TN","HENRY","STANDARD"
16392,"38232",50,"TN","HORNBEAK","STANDARD"
16393,"38233",50,"TN","KENTON","STANDARD"
16394,"38235",50,"TN","MC LEMORESVILLE","PO BOX"
16395,"38236",50,"TN","MANSFIELD","STANDARD"
16396,"38237",50,"TN","MARTIN","STANDARD"
16397,"38238",50,"TN","MARTIN","UNIQUE"
16398,"38240",50,"TN","OBION","STANDARD"
16399,"38241",50,"TN","PALMERSVILLE","STANDARD"
16400,"38242",50,"TN","PARIS","STANDARD"
16401,"38251",50,"TN","PURYEAR","STANDARD"
16402,"38253",50,"TN","RIVES","STANDARD"
16403,"38254",50,"TN","SAMBURG","PO BOX"
16404,"38255",50,"TN","SHARON","STANDARD"
16405,"38256",50,"TN","SPRINGVILLE","STANDARD"
16406,"38257",50,"TN","SOUTH FULTON","STANDARD"
16407,"38258",50,"TN","TREZEVANT","STANDARD"
16408,"38259",50,"TN","TRIMBLE","STANDARD"
16409,"38260",50,"TN","TROY","STANDARD"
16410,"38261",50,"TN","UNION CITY","STANDARD"
16411,"38271",50,"TN","WOODLAND MILLS","PO BOX"
16412,"38281",50,"TN","UNION CITY","PO BOX"
16413,"38301",50,"TN","JACKSON","STANDARD"
16414,"38302",50,"TN","JACKSON","PO BOX"
16415,"38303",50,"TN","JACKSON","PO BOX"
16416,"38305",50,"TN","JACKSON","STANDARD"
16417,"38308",50,"TN","JACKSON","PO BOX"
16418,"38310",50,"TN","ADAMSVILLE","STANDARD"
16419,"38311",50,"TN","BATH SPRINGS","STANDARD"
16420,"38313",50,"TN","BEECH BLUFF","STANDARD"
16421,"38314",50,"TN","JACKSON","PO BOX"
16422,"38315",50,"TN","BETHEL SPRINGS","STANDARD"
16423,"38316",50,"TN","BRADFORD","STANDARD"
16424,"38317",50,"TN","BRUCETON","STANDARD"
16425,"38318",50,"TN","BUENA VISTA","STANDARD"
16426,"38320",50,"TN","CAMDEN","STANDARD"
16427,"38321",50,"TN","CEDAR GROVE","STANDARD"
16428,"38324",50,"TN","CLARKSBURG","PO BOX"
16429,"38326",50,"TN","COUNCE","STANDARD"
16430,"38327",50,"TN","CRUMP","STANDARD"
16431,"38328",50,"TN","DARDEN","STANDARD"
16432,"38329",50,"TN","DECATURVILLE","STANDARD"
16433,"38330",50,"TN","DYER","STANDARD"
16434,"38331",50,"TN","EATON","PO BOX"
16435,"38332",50,"TN","ENVILLE","STANDARD"
16436,"38333",50,"TN","EVA","STANDARD"
16437,"38334",50,"TN","FINGER","STANDARD"
16438,"38336",50,"TN","FRUITVALE","PO BOX"
16439,"38337",50,"TN","GADSDEN","STANDARD"
16440,"38338",50,"TN","GIBSON","PO BOX"
16441,"38339",50,"TN","GUYS","STANDARD"
16442,"38340",50,"TN","HENDERSON","STANDARD"
16443,"38341",50,"TN","HOLLADAY","STANDARD"
16444,"38342",50,"TN","HOLLOW ROCK","STANDARD"
16445,"38343",50,"TN","HUMBOLDT","STANDARD"
16446,"38344",50,"TN","HUNTINGDON","STANDARD"
16447,"38345",50,"TN","HURON","STANDARD"
16448,"38346",50,"TN","IDLEWILD","PO BOX"
16449,"38347",50,"TN","JACKS CREEK","STANDARD"
16450,"38348",50,"TN","LAVINIA","STANDARD"
16451,"38351",50,"TN","LEXINGTON","STANDARD"
16452,"38352",50,"TN","LURAY","STANDARD"
16453,"38355",50,"TN","MEDINA","STANDARD"
16454,"38356",50,"TN","MEDON","STANDARD"
16455,"38357",50,"TN","MICHIE","STANDARD"
16456,"38358",50,"TN","MILAN","STANDARD"
16457,"38359",50,"TN","MILLEDGEVILLE","STANDARD"
16458,"38361",50,"TN","MORRIS CHAPEL","STANDARD"
16459,"38362",50,"TN","OAKFIELD","STANDARD"
16460,"38363",50,"TN","PARSONS","STANDARD"
16461,"38365",50,"TN","PICKWICK DAM","PO BOX"
16462,"38366",50,"TN","PINSON","STANDARD"
16463,"38367",50,"TN","RAMER","STANDARD"
16464,"38368",50,"TN","REAGAN","STANDARD"
16465,"38369",50,"TN","RUTHERFORD","STANDARD"
16466,"38370",50,"TN","SALTILLO","STANDARD"
16467,"38371",50,"TN","SARDIS","STANDARD"
16468,"38372",50,"TN","SAVANNAH","STANDARD"
16469,"38374",50,"TN","SCOTTS HILL","STANDARD"
16470,"38375",50,"TN","SELMER","STANDARD"
16471,"38376",50,"TN","SHILOH","STANDARD"
16472,"38377",50,"TN","SILERTON","PO BOX"
16473,"38378",50,"TN","SPRING CREEK","PO BOX"
16474,"38379",50,"TN","STANTONVILLE","STANDARD"
16475,"38380",50,"TN","SUGAR TREE","STANDARD"
16476,"38381",50,"TN","TOONE","STANDARD"
16477,"38382",50,"TN","TRENTON","STANDARD"
16478,"38387",50,"TN","WESTPORT","STANDARD"
16479,"38388",50,"TN","WILDERSVILLE","STANDARD"
16480,"38389",50,"TN","YORKVILLE","PO BOX"
16481,"38390",50,"TN","YUMA","STANDARD"
16482,"38391",50,"TN","DENMARK","STANDARD"
16483,"38392",50,"TN","MERCER","STANDARD"
16484,"38393",50,"TN","CHEWALLA","PO BOX"
16485,"38401",50,"TN","COLUMBIA","STANDARD"
16486,"38402",50,"TN","COLUMBIA","PO BOX"
16487,"38425",50,"TN","CLIFTON","STANDARD"
16488,"38449",50,"TN","ARDMORE","STANDARD"
16489,"38450",50,"TN","COLLINWOOD","STANDARD"
16490,"38451",50,"TN","CULLEOKA","STANDARD"
16491,"38452",50,"TN","CYPRESS INN","STANDARD"
16492,"38453",50,"TN","DELLROSE","STANDARD"
16493,"38454",50,"TN","DUCK RIVER","STANDARD"
16494,"38455",50,"TN","ELKTON","PO BOX"
16495,"38456",50,"TN","ETHRIDGE","STANDARD"
16496,"38457",50,"TN","FIVE POINTS","STANDARD"
16497,"38459",50,"TN","FRANKEWING","STANDARD"
16498,"38460",50,"TN","GOODSPRING","STANDARD"
16499,"38461",50,"TN","HAMPSHIRE","STANDARD"
16500,"38462",50,"TN","HOHENWALD","STANDARD"
16501,"38463",50,"TN","IRON CITY","STANDARD"
16502,"38464",50,"TN","LAWRENCEBURG","STANDARD"
16503,"38468",50,"TN","LEOMA","STANDARD"
16504,"38469",50,"TN","LORETTO","STANDARD"
16505,"38471",50,"TN","LUTTS","STANDARD"
16506,"38472",50,"TN","LYNNVILLE","STANDARD"
16507,"38473",50,"TN","MINOR HILL","STANDARD"
16508,"38474",50,"TN","MOUNT PLEASANT","STANDARD"
16509,"38475",50,"TN","OLIVEHILL","STANDARD"
16510,"38476",50,"TN","PRIMM SPRINGS","STANDARD"
16511,"38477",50,"TN","PROSPECT","STANDARD"
16512,"38478",50,"TN","PULASKI","STANDARD"
16513,"38481",50,"TN","SAINT JOSEPH","STANDARD"
16514,"38482",50,"TN","SANTA FE","STANDARD"
16515,"38483",50,"TN","SUMMERTOWN","STANDARD"
16516,"38485",50,"TN","WAYNESBORO","STANDARD"
16517,"38486",50,"TN","WESTPOINT","STANDARD"
16518,"38487",50,"TN","WILLIAMSPORT","STANDARD"
16519,"38488",50,"TN","TAFT","STANDARD"
16520,"38501",50,"TN","COOKEVILLE","STANDARD"
16521,"38502",50,"TN","COOKEVILLE","PO BOX"
16522,"38503",50,"TN","COOKEVILLE","PO BOX"
16523,"38504",50,"TN","ALLARDT","STANDARD"
16524,"38505",50,"TN","COOKEVILLE","UNIQUE"
16525,"38506",50,"TN","COOKEVILLE","STANDARD"
16526,"38541",50,"TN","ALLONS","STANDARD"
16527,"38542",50,"TN","ALLRED","STANDARD"
16528,"38543",50,"TN","ALPINE","STANDARD"
16529,"38544",50,"TN","BAXTER","STANDARD"
16530,"38545",50,"TN","BLOOMINGTON SPRINGS","STANDARD"
16531,"38547",50,"TN","BRUSH CREEK","STANDARD"
16532,"38548",50,"TN","BUFFALO VALLEY","STANDARD"
16533,"38549",50,"TN","BYRDSTOWN","STANDARD"
16534,"38550",50,"TN","CAMPAIGN","PO BOX"
16535,"38551",50,"TN","CELINA","STANDARD"
16536,"38552",50,"TN","CHESTNUT MOUND","STANDARD"
16537,"38553",50,"TN","CLARKRANGE","STANDARD"
16538,"38554",50,"TN","CRAWFORD","STANDARD"
16539,"38555",50,"TN","CROSSVILLE","STANDARD"
16540,"38556",50,"TN","JAMESTOWN","STANDARD"
16541,"38557",50,"TN","CROSSVILLE","PO BOX"
16542,"38558",50,"TN","CROSSVILLE","STANDARD"
16543,"38559",50,"TN","DOYLE","STANDARD"
16544,"38560",50,"TN","ELMWOOD","STANDARD"
16545,"38562",50,"TN","GAINESBORO","STANDARD"
16546,"38563",50,"TN","GORDONSVILLE","STANDARD"
16547,"38564",50,"TN","GRANVILLE","STANDARD"
16548,"38565",50,"TN","GRIMSLEY","STANDARD"
16549,"38567",50,"TN","HICKMAN","STANDARD"
16550,"38568",50,"TN","HILHAM","STANDARD"
16551,"38569",50,"TN","LANCASTER","STANDARD"
16552,"38570",50,"TN","LIVINGSTON","STANDARD"
16553,"38571",50,"TN","CROSSVILLE","STANDARD"
16554,"38572",50,"TN","CROSSVILLE","STANDARD"
16555,"38573",50,"TN","MONROE","STANDARD"
16556,"38574",50,"TN","MONTEREY","STANDARD"
16557,"38575",50,"TN","MOSS","STANDARD"
16558,"38577",50,"TN","PALL MALL","STANDARD"
16559,"38578",50,"TN","PLEASANT HILL","PO BOX"
16560,"38579",50,"TN","QUEBECK","STANDARD"
16561,"38580",50,"TN","RICKMAN","STANDARD"
16562,"38581",50,"TN","ROCK ISLAND","STANDARD"
16563,"38582",50,"TN","SILVER POINT","STANDARD"
16564,"38583",50,"TN","SPARTA","STANDARD"
16565,"38585",50,"TN","SPENCER","STANDARD"
16566,"38587",50,"TN","WALLING","STANDARD"
16567,"38588",50,"TN","WHITLEYVILLE","STANDARD"
16568,"38589",50,"TN","WILDER","STANDARD"
16569,"38601",29,"MS","ABBEVILLE","STANDARD"
16570,"38602",29,"MS","ARKABUTLA","PO BOX"
16571,"38603",29,"MS","ASHLAND","STANDARD"
16572,"38606",29,"MS","BATESVILLE","STANDARD"
16573,"38609",29,"MS","MARKS","STANDARD"
16574,"38610",29,"MS","BLUE MOUNTAIN","STANDARD"
16575,"38611",29,"MS","BYHALIA","STANDARD"
16576,"38614",29,"MS","CLARKSDALE","STANDARD"
16577,"38617",29,"MS","COAHOMA","STANDARD"
16578,"38618",29,"MS","COLDWATER","STANDARD"
16579,"38619",29,"MS","COMO","STANDARD"
16580,"38620",29,"MS","COURTLAND","STANDARD"
16581,"38621",29,"MS","CRENSHAW","STANDARD"
16582,"38622",29,"MS","CROWDER","PO BOX"
16583,"38623",29,"MS","DARLING","PO BOX"
16584,"38625",29,"MS","DUMAS","STANDARD"
16585,"38626",29,"MS","DUNDEE","STANDARD"
16586,"38627",29,"MS","ETTA","STANDARD"
16587,"38628",29,"MS","SLEDGE","STANDARD"
16588,"38629",29,"MS","FALKNER","STANDARD"
16589,"38630",29,"MS","FARRELL","PO BOX"
16590,"38631",29,"MS","FRIARS POINT","PO BOX"
16591,"38632",29,"MS","HERNANDO","STANDARD"
16592,"38633",29,"MS","HICKORY FLAT","STANDARD"
16593,"38634",29,"MS","HOLLY SPRINGS","PO BOX"
16594,"38635",29,"MS","HOLLY SPRINGS","STANDARD"
16595,"38637",29,"MS","HORN LAKE","STANDARD"
16596,"38638",29,"MS","INDEPENDENCE","PO BOX"
16597,"38639",29,"MS","JONESTOWN","PO BOX"
16598,"38641",29,"MS","LAKE CORMORANT","STANDARD"
16599,"38642",29,"MS","LAMAR","STANDARD"
16600,"38643",29,"MS","LAMBERT","STANDARD"
16601,"38644",29,"MS","LULA","PO BOX"
16602,"38645",29,"MS","LYON","STANDARD"
16603,"38646",29,"MS","MARKS","STANDARD"
16604,"38647",29,"MS","MICHIGAN CITY","STANDARD"
16605,"38649",29,"MS","MOUNT PLEASANT","PO BOX"
16606,"38650",29,"MS","MYRTLE","STANDARD"
16607,"38651",29,"MS","NESBIT","STANDARD"
16608,"38652",29,"MS","NEW ALBANY","STANDARD"
16609,"38654",29,"MS","OLIVE BRANCH","STANDARD"
16610,"38655",29,"MS","OXFORD","STANDARD"
16611,"38658",29,"MS","POPE","STANDARD"
16612,"38659",29,"MS","POTTS CAMP","STANDARD"
16613,"38661",29,"MS","RED BANKS","STANDARD"
16614,"38663",29,"MS","RIPLEY","STANDARD"
16615,"38664",29,"MS","ROBINSONVILLE","STANDARD"
16616,"38665",29,"MS","SARAH","STANDARD"
16617,"38666",29,"MS","SARDIS","STANDARD"
16618,"38668",29,"MS","SENATOBIA","STANDARD"
16619,"38669",29,"MS","SHERARD","PO BOX"
16620,"38670",29,"MS","SLEDGE","STANDARD"
16621,"38671",29,"MS","SOUTHAVEN","STANDARD"
16622,"38672",29,"MS","SOUTHAVEN","STANDARD"
16623,"38673",29,"MS","TAYLOR","STANDARD"
16624,"38674",29,"MS","TIPLERSVILLE","STANDARD"
16625,"38675",29,"MS","MEMPHIS STC","STANDARD"
16626,"38676",29,"MS","TUNICA","STANDARD"
16627,"38677",29,"MS","UNIVERSITY","PO BOX"
16628,"38679",29,"MS","VICTORIA","PO BOX"
16629,"38680",29,"MS","WALLS","STANDARD"
16630,"38683",29,"MS","WALNUT","STANDARD"
16631,"38685",29,"MS","WATERFORD","STANDARD"
16632,"38686",29,"MS","WALLS","UNIQUE"
16633,"38701",29,"MS","GREENVILLE","STANDARD"
16634,"38702",29,"MS","GREENVILLE","PO BOX"
16635,"38703",29,"MS","GREENVILLE","STANDARD"
16636,"38704",29,"MS","GREENVILLE","PO BOX"
16637,"38720",29,"MS","ALLIGATOR","STANDARD"
16638,"38721",29,"MS","ANGUILLA","STANDARD"
16639,"38722",29,"MS","ARCOLA","PO BOX"
16640,"38723",29,"MS","AVON","PO BOX"
16641,"38725",29,"MS","BENOIT","STANDARD"
16642,"38726",29,"MS","BEULAH","STANDARD"
16643,"38730",29,"MS","BOYLE","STANDARD"
16644,"38731",29,"MS","CHATHAM","STANDARD"
16645,"38732",29,"MS","CLEVELAND","STANDARD"
16646,"38733",29,"MS","CLEVELAND","STANDARD"
16647,"38736",29,"MS","DODDSVILLE","STANDARD"
16648,"38737",29,"MS","DREW","STANDARD"
16649,"38738",29,"MS","PARCHMAN","PO BOX"
